OTU,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1,ARMS_SWC_Bjorko1_20200131_20200518_MF500_s1_r1,ARMS_SWC_Bjorko1_20200131_20200518_SF40_s1_r1,ARMS_SWC_Gbg1_20200206_20200520_MF100_s1_r1,ARMS_SWC_Gbg1_20200206_20200520_MF500_s1_r1,ARMS_SWC_Gbg1_20200206_20200520_SF40_s1_r1,ARMS_SWC_Gbg2_20200206_20200520_MF100_s1_r1,ARMS_SWC_Gbg2_20200206_20200520_MF500_s1_r1,ARMS_SWC_Gbg2_20200206_20200520_SF40_s1_r1,ARMS_SWC_Gbg3_20200206_20200529_MF100_s1_r1,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1,ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1,ARMS_SWC_Gbg4_20200206_20200529_MF100_s1_r1,ARMS_SWC_Gbg4_20200206_20200529_MF500_s1_r1,ARMS_SWC_Gbg4_20200206_20200529_SF40_s1_r1,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1,ARMS_SWC_Helsingborg1_20200305_20200604_SF40_s1_r1,ARMS_SWC_Helsingborg2_20200305_20200604_MF100_s1_r1,ARMS_SWC_Helsingborg2_20200305_20200604_MF500_s1_r1,ARMS_SWC_Helsingborg2_20200305_20200604_SF40_s1_r1,ARMS_SWC_Hjuvik1_20200131_20200518_MF100_s1_r1,ARMS_SWC_Hjuvik1_20200131_20200518_MF500_s1_r1,ARMS_SWC_Hjuvik1_20200131_20200518_SF40_s1_r1,ARMS_SWC_Marstrand1_20200228_20200527_MF100_s1_r1,ARMS_SWC_Marstrand1_20200228_20200527_SF40_s1_r1,ARMS_SWC_Marstrand2_20200228_20200527_MF100_s1_r1,ARMS_SWC_Marstrand2_20200228_20200527_MF500_s1_r1,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1,ARMS_SWC_Marstrand3_20200228_20200527_MF100_s1_r1,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1,ARMS_SWC_Marstrand3_20200228_20200527_SF40_s1_r1,ARMS_SWC_Varberg1_20200213_20200603_MF100_s1_r1,ARMS_SWC_Varberg1_20200213_20200603_MF500_s1_r1,ARMS_SWC_Varberg1_20200213_20200603_SF40_s1_r1,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1,ARMS_SWC_Varberg2_20200213_20200603_MF500_s1_r1,ARMS_SWC_Varberg2_20200213_20200603_SF40_s1_r1,ARMS_SWC_Varberg3_20200213_20200603_MF100_s1_r1,ARMS_SWC_Varberg3_20200213_20200603_MF500_s1_r1,ARMS_SWC_Varberg3_20200213_20200603_SF40_s1_r1,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1,ARMS_SWC_Preemraff1_20200401_20200715_MF500_s1_r1,ARMS_SWC_Preemraff1_20200401_20200715_SF40_s1_r1,ARMS_SWC_Preemraff2_20200401_20200715_MF100_s1_r1,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1,ARMS_SWC_Preemraff2_20200401_20200715_SF40_s1_r1,Classification,TAXON.NCBI_TAX_ID
ASV_1277:274354e13565ea1f87a91afa54f1c8ca07001b26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Cladosporium;Cladosporium sphaerospermum,Cladosporium sphaerospermum:92950
ASV_1278:2ab67b2fda0e32aed8092f56d51213601b7999a9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Fucaceae;Fucus;Fucus distichus,Fucus distichus:3012
ASV_1279:2e725141d6c0afd2d69420165f65fcae7a87bc8e,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus pacificus,Pristionchus pacificus:54126
ASV_1280:2e9ab79e76ab21e1b80f04662577f1d04209cc87,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Araneidae;Araneus;Araneus mulierarius,Araneus mulierarius:2508591
ASV_1281:33869f533fceb7e84a4bc6c68c0c99c5beb6d625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Aleurodicus;Aleurodicus dugesii,Aleurodicus dugesii:30099
ASV_1282:33c2e9718b5a4b65db4259c494cff8bb33135f8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_1283:375c971802605198e6091c8af46920803c39e162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Gloeochaetales;Glaucocystophyceae_2;Gloeochaetales;Gloeochaetaceae;Gloeochaete;Gloeochaete wittrockiana,Gloeochaete wittrockiana:38269
ASV_1284:3775e7c50694dd82baddb90878aff61472f7e8d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Eukaryota;Nemertea;Enopla;Monostilifera;Prosorhochmidae;Prosadenoporus;Prosadenoporus spectaculum,Prosadenoporus spectaculum:1332185
ASV_1285:37beee099b45639d0b87010fc4383108f0dfc494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Frustulia;Frustulia vulgaris,Frustulia vulgaris:431358
ASV_1286:37f1383ca5e1f70aaa08554fbf32ae4ad0753e94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Passeriformes;Ptilonorhynchidae;Prionodura;Prionodura newtoniana,Prionodura newtoniana:34935
ASV_1287:3925557eac819c7c31ff8855303f2de2cacc0cbd,0,0,0,0,4,0,0,0,1,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,Aphanomyces invadans:157072
ASV_1288:39c0b85c164aee361e297548c55729098d49158a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Passeriformes;Thraupidae;Tangara;Tangara punctata,Tangara punctata:2986139
ASV_1289:3a45238da71e1be5267e9ed51203e4da9e05beff,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Nothophytophthora;Nothophytophthora vietnamensis,Nothophytophthora vietnamensis:2025993
ASV_1290:3c97cd2252b0174208cfd354ac46b51053f9ddca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Axinellida;Raspailiidae;Endectyon;Endectyon delaubenfelsi,Endectyon delaubenfelsi:942683
ASV_1291:3cd9238aec635ed4a1463f01880051d73d7c114e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Pneumocystidomycetes;Pneumocystidales;Pneumocystidaceae;Pneumocystis;Pneumocystis carinii,Pneumocystis carinii:4754
ASV_1292:3d828170b6253fe716a5157518691a9b8ddab1e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_1293:3e918f50c71b0f224826f1ec72424c1ecdb8d13d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Mediophyceae;Triceratiales;Plagiogrammaceae;Psammoneis;Psammoneis japonica,Psammoneis japonica:517775
ASV_1294:3ebd9a067c7c437e00b64bd238e0a95e4092b1a0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Pterocladiaceae;Pterocladia;Pterocladia robusta,Pterocladia robusta:1911547
ASV_1295:3f28afa6fafbd1b6df90959b0355a251fa06e77f,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,Eukaryota;Dermocystida;Ichthyosporea_1;Dermocystida;Sphaerothecum;Sphaerothecum;Sphaerothecum destruens,Sphaerothecum destruens:42893
ASV_1296:3fd4d281c3da9f4bd8549436781b26bab4342777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmaceae;Pectinodesmus;Pectinodesmus pectinatus,Pectinodesmus pectinatus:91197
ASV_1297:41054a27c8e2851208a3f474eb24e199f4347fe3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Plocamiales;Plocamiaceae;Plocamiocolax;Plocamiocolax pulvinata,Plocamiocolax pulvinata:35206
ASV_1298:424982fdd6387ef1e4d0437811af2199f3ec74ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera tenuis,Membranoptera tenuis:158698
ASV_1299:42a7b7b6c09065739cab08f75715a3e83d426abe,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Eukaryota;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Phaffia;Phaffia rhodozyma,Phaffia rhodozyma:264483
ASV_1300:42ef2d046bfe024471345c5e41d065ddc1b1d777,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Lepidosauria;Squamata;Agamidae;Pseudotrapelus;Pseudotrapelus aqabensis,Pseudotrapelus aqabensis:1639632
ASV_1301:440da2e88eb2ba2a780b98535a395ad952e59d7c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,Eukaryota;Echinodermata;Ophiuroidea;Ophiurida;Ophiocomidae;Ophiomastix;Ophiomastix occidentalis,Ophiomastix occidentalis:1815133
ASV_1302:46d355c4350ae9b0265e222bdd1b09dce22c7564,0,0,1,0,0,1,0,0,0,0,7,0,1,0,0,4,9,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,1,0,1,3,2,1,2,0,0,0,0,0,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Cunea;Cunea russae,Cunea russae:2720067
ASV_1303:4732cc869874916189f94915501f2a6a505c6a63,0,0,0,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius_2;Lactarius volemus,Lactarius volemus:71967
ASV_1304:48a76ba8eea0d4610a73a0ae4aceb37e4d7124c4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Nudibranchia;Aeolidiidae;Aeolidia;Aeolidia papillosa,Aeolidia papillosa:195873
ASV_1305:49ee75a0793bcf75a14d9ee8e6c33ba616797a01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Zygnemophyceae;Desmidiales;Gonatozygaceae;Gonatozygon;Gonatozygon brebissonii,Gonatozygon brebissonii:184482
ASV_1306:4a58fdb6f2c6e3b503851b9dc05062b0b12dcdd7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Vanderwaltozyma;Vanderwaltozyma polyspora,Vanderwaltozyma polyspora:36033
ASV_1307:4d89738847af653078082c4ee2f23d5f46566a14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,Eukaryota;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Scherffelia;Scherffelia dubia,Scherffelia dubia:3190
ASV_1308:535f6976c378b0b893f65e28f819b8acdb4eca20,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Eukaryota;Eustigmatales;Eustigmatophyceae_2;Eustigmatales;Monodopsidaceae;Nannochloropsis;Nannochloropsis limnetica,Nannochloropsis limnetica:120807
ASV_1309:5361ae791cc5ef9a2eb6566df4e2b5b939714d47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Haemoproteidae;Haemoproteus;Haemoproteus noctuae,Haemoproteus noctuae:1678874
ASV_1310:56564fd5d8053a82e0f08d80ed10faac2e39a7db,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Polysiphonia;Polysiphonia infestans,Polysiphonia infestans:2006978
ASV_1311:56ba72284ab8385ba278d751dbd2a5617d2e67bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Tetrahymena cosmopolitanis,Tetrahymena cosmopolitanis:5921
ASV_1312:56f8a3fee7e3756ad41af22971db7515e70f77be,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton chejuense,Synarthrophyton chejuense:2485825
ASV_1313:596e2d17a516a60ade8e49bbfe61054956503f50,0,0,1,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Sporochnales;Phaeophyceae_9;Sporochnales;Sporochnaceae;Carpomitra;Carpomitra costata,Carpomitra costata:66794
ASV_1314:5b69a35592aa5c4c55756057944e55d6ac24443b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Rotundellaceae;Rotundella;Rotundella rotunda,Rotundella rotunda:1357779
ASV_1315:5cc1d586f369eb6ab6f9dd32fbda2bbd7338b47a,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Mantodea;Hymenopodidae;Acromantis;Acromantis montana,Acromantis montana:444930
ASV_1316:5f2081b8922a89fdcde3d615c33b750b36b5e764,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Eukaryota;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa australica,Chrysoparadoxa australica:2498842
ASV_1317:5fd0c0ccb5f2970cbf3eb5a96f6fc3051b4037a7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Micractinium;Micractinium conductrix,Micractinium conductrix:554055
ASV_1318:6426110ffe7c295a220cba2c212d74c862be9af7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Eustigmatales;Eustigmatophyceae_2;Eustigmatales;Eustigmataceae;Vischeria;Vischeria stellata,Vischeria stellata:1104407
ASV_1319:6762883262c1c8ce967454aace7041e2d509816d,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudonitzschia;Pseudonitzschia lineola,Pseudonitzschia:41953
ASV_1320:68dd5a065e07a6b10ea1e61a5b44359247af240c,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Polypodiopsida;Ophioglossales;Ophioglossaceae;Ophioglossum;Ophioglossum californicum,Ophioglossum californicum:1267209
ASV_1321:6ec72d8519dae119d2b697b3b69b480b888b6b05,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa beccarii,Caloglossa beccarii:131038
ASV_1322:6f88c1c8c33f68f22f74f03d70f1c717100c6c57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,10,0,0,2,Eukaryota;Nematoda;Enoplea;Mermithida;Mermithidae;Romanomermis;Romanomermis nielseni,Romanomermis nielseni:416167
ASV_1323:7056d9b3a18dbbaf98094fa39d965d72fe5a3ea0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Sellaphoraceae;Sellaphora;Sellaphora seminulum,Sellaphora seminulum:1302831
ASV_1324:70748c9be9099826e24945b8300e585d948a6ddf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,Eukaryota;Gloeochaetales;Glaucocystophyceae_2;Gloeochaetales;Gloeochaetaceae;Gloeochaete;Gloeochaete wittrockiana,Gloeochaete wittrockiana:38269
ASV_1325:7175641a58e43a08e580a0c228f2093cea617784,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Cymbomonas;Cymbomonas tetramitiformis,Cymbomonas tetramitiformis:36881
ASV_1326:7225193429508417b3aa2a103a0fe8b236c24383,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Cladosporium;Cladosporium herbarum,Cladosporium herbarum:29918
ASV_1327:723b161aff555207c5346d9f1f71350d5ccca943,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis sinica,Caenorhabditis sinica:1550068
ASV_1328:7292c719449c3ab021e92eb7f6a1c2ae2d97c293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Ichthyostraca;Arguloida;Argulidae;Argulus;Argulus americanus,Argulus americanus:260819
ASV_1329:72e2ebae86c23751c07c7b14cd8970ce7002378a,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_1330:7408aede1c0758c70a54f8e2510cc597d451669d,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha,Pennaria disticha:264068
ASV_1331:7417e922cf0b11c77ee5af3dabb3a922e4ef8380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Vanderwaltozyma;Vanderwaltozyma polyspora,Vanderwaltozyma polyspora:36033
ASV_1332:74322d7091cfb277dfbefaf1549ecdd831669ca1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Ditylum;Ditylum brightwellii,Ditylum brightwellii:49249
ASV_1333:782aadae49d30b5b9a587913d10eacf25cd81d61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca closterium,Cylindrotheca closterium:2856
ASV_1334:78e2a17fae5e929d3c1267544d537abbc1d78d3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,1,Eukaryota;Arthropoda;Hexanauplia;Calanoida;Diaptomidae;Lovenula;Lovenula raynerae,Lovenula raynerae:2487506
ASV_1335:7c13ffc1243cf5f3d36480e6b95a526b999103f9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,2,2,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Prototheca;Prototheca ciferrii,Prototheca ciferrii:1973153
ASV_1336:7ea00dda943eff742c264361cbd029139d5fa196,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_1337:7fc8fa8e00eb7220d05c8a53e3ab8d96083f2c38,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Ctenostomatida;Vesiculariidae;Amathia;Amathia citrina,Amathia citrina:560979
